ubigeo,departamento,provincia,distrito,grupo_etario,nPositivos,nFallecidos,nHabitantes,infectadosPCP,muertesPCP,tasa_fatalidad
120305,JUNÍN,CHANCHAMAYO,SAN RAMÓN,5,1.0,,840.0,1.1904761904761907,,
120401,JUNÍN,JAUJA,JAUJA,2,9.0,,7005.0,1.284796573875803,,
120401,JUNÍN,JAUJA,JAUJA,3,11.0,,3840.0,2.864583333333333,,
120401,JUNÍN,JAUJA,JAUJA,4,1.0,,1013.0,0.9871668311944718,,
120401,JUNÍN,JAUJA,JAUJA,5,1.0,,751.0,1.3315579227696406,,
120402,JUNÍN,JAUJA,ACOLLA,2,1.0,,1917.0,0.5216484089723527,,
120403,JUNÍN,JAUJA,APATA,2,1.0,,1447.0,0.691085003455425,,
120403,JUNÍN,JAUJA,APATA,3,1.0,,903.0,1.1074197120708749,,
120406,JUNÍN,JAUJA,CURICACA,3,1.0,,278.0,3.5971223021582737,,
120408,JUNÍN,JAUJA,HUAMALI,3,1.0,,375.0,2.6666666666666665,,
120409,JUNÍN,JAUJA,HUARIPAMPA,2,1.0,,334.0,2.9940119760479043,,
120410,JUNÍN,JAUJA,HUERTAS,1,2.0,,753.0,2.6560424966799467,,
120410,JUNÍN,JAUJA,HUERTAS,2,1.0,,732.0,1.366120218579235,,
120410,JUNÍN,JAUJA,HUERTAS,3,1.0,,393.0,2.544529262086514,,
120410,JUNÍN,JAUJA,HUERTAS,5,1.0,,127.0,7.874015748031496,,
120416,JUNÍN,JAUJA,MASMA,3,1.0,,350.0,2.857142857142857,,
120418,JUNÍN,JAUJA,MOLINOS,2,1.0,,468.0,2.136752136752137,,
120420,JUNÍN,JAUJA,MUQUI,2,1.0,,319.0,3.134796238244514,,
120421,JUNÍN,JAUJA,MUQUIYAUYO,2,2.0,,729.0,2.743484224965706,,
120421,JUNÍN,JAUJA,MUQUIYAUYO,3,2.0,,468.0,4.273504273504274,,
120423,JUNÍN,JAUJA,PACCHA,2,2.0,,452.0,4.424778761061947,,
120428,JUNÍN,JAUJA,SAN LORENZO,2,1.0,,927.0,1.0787486515641855,,
120428,JUNÍN,JAUJA,SAN LORENZO,5,1.0,,98.0,10.204081632653061,,
120430,JUNÍN,JAUJA,SAUSA,1,3.0,,1268.0,2.365930599369085,,
120431,JUNÍN,JAUJA,SINCOS,3,1.0,,887.0,1.1273957158962795,,
120432,JUNÍN,JAUJA,TUNAN MARCA,2,1.0,,282.0,3.5460992907801416,,
120434,JUNÍN,JAUJA,YAUYOS,2,2.0,,3577.0,0.5591277606933184,,
120434,JUNÍN,JAUJA,YAUYOS,3,3.0,,1803.0,1.663893510815308,,
120434,JUNÍN,JAUJA,YAUYOS,5,1.0,,401.0,2.493765586034913,,
120501,JUNÍN,JUNÍN,JUNIN,1,16.0,,3880.0,4.123711340206186,,
120501,JUNÍN,JUNÍN,JUNIN,2,39.0,,3938.0,9.903504316912137,,
120501,JUNÍN,JUNÍN,JUNIN,3,22.0,,2364.0,9.306260575296108,,
120501,JUNÍN,JUNÍN,JUNIN,4,2.0,,643.0,3.1104199066874028,,
120501,JUNÍN,JUNÍN,JUNIN,5,2.0,,567.0,3.527336860670194,,
120502,JUNÍN,JUNÍN,CARHUAMAYO,2,12.0,,2420.0,4.958677685950414,,
120502,JUNÍN,JUNÍN,CARHUAMAYO,3,5.0,,1341.0,3.7285607755406414,,
120502,JUNÍN,JUNÍN,CARHUAMAYO,4,1.0,,364.0,2.7472527472527473,,
120502,JUNÍN,JUNÍN,CARHUAMAYO,5,1.0,,267.0,3.745318352059925,,
120503,JUNÍN,JUNÍN,ONDORES,5,1.0,,111.0,9.00900900900901,,
120504,JUNÍN,JUNÍN,ULCUMAYO,2,3.0,,1305.0,2.2988505747126435,,
120504,JUNÍN,JUNÍN,ULCUMAYO,3,2.0,,930.0,2.150537634408602,,
120601,JUNÍN,SATIPO,SATIPO,1,4.0,,15716.0,0.2545176889793841,,
120601,JUNÍN,SATIPO,SATIPO,2,17.0,,16246.0,1.0464114243506095,,
120601,JUNÍN,SATIPO,SATIPO,3,6.0,,6725.0,0.8921933085501859,,
120601,JUNÍN,SATIPO,SATIPO,4,1.0,,1484.0,0.6738544474393532,,
120602,JUNÍN,SATIPO,COVIRIALI,3,1.0,,960.0,1.0416666666666667,,
120603,JUNÍN,SATIPO,LLAYLLA,5,1.0,,131.0,7.633587786259541,,
120604,JUNÍN,SATIPO,MAZAMARI,1,1.0,,20096.0,0.04976114649681529,,
120604,JUNÍN,SATIPO,MAZAMARI,2,14.0,,14388.0,0.9730330831248263,,
120604,JUNÍN,SATIPO,MAZAMARI,3,2.0,,4557.0,0.43888523151195963,,
120604,JUNÍN,SATIPO,MAZAMARI,5,2.0,,375.0,5.333333333333333,,
120605,JUNÍN,SATIPO,PAMPA HERMOSA,2,2.0,,1438.0,1.3908205841446453,,
120606,JUNÍN,SATIPO,PANGOA,1,4.0,,28554.0,0.14008545212579673,,
120606,JUNÍN,SATIPO,PANGOA,2,32.0,,22367.0,1.4306791254973847,,
120606,JUNÍN,SATIPO,PANGOA,3,9.0,,7978.0,1.128102281273502,,
120607,JUNÍN,SATIPO,RÍO NEGRO,2,10.0,,11432.0,0.8747375787263821,,
120607,JUNÍN,SATIPO,RÍO NEGRO,3,3.0,,3321.0,0.9033423667570009,,
120607,JUNÍN,SATIPO,RÍO NEGRO,4,2.0,,704.0,2.840909090909091,,
120607,JUNÍN,SATIPO,RÍO NEGRO,5,1.0,,344.0,2.9069767441860463,,
120608,JUNÍN,SATIPO,RÍO TAMBO,2,1.0,,10325.0,0.09685230024213075,,
120701,JUNÍN,TARMA,TARMA,1,3.0,,17098.0,0.17545911802550007,,
120701,JUNÍN,TARMA,TARMA,2,28.0,,18067.0,1.5497869043006587,,
120701,JUNÍN,TARMA,TARMA,3,25.0,,10301.0,2.4269488399184547,,
120701,JUNÍN,TARMA,TARMA,4,8.0,,2843.0,2.8139289482940555,,
120701,JUNÍN,TARMA,TARMA,5,4.0,,2160.0,1.8518518518518519,,
120702,JUNÍN,TARMA,ACOBAMBA,2,4.0,,3466.0,1.154068090017311,,
120702,JUNÍN,TARMA,ACOBAMBA,3,2.0,,2221.0,0.9004952723998199,,
120704,JUNÍN,TARMA,HUASAHUASI,5,1.0,,539.0,1.8552875695732838,,
120705,JUNÍN,TARMA,LA UNIÓN,1,3.0,,1256.0,2.3885350318471334,,
120705,JUNÍN,TARMA,LA UNIÓN,2,3.0,,1363.0,2.201027146001467,,
120705,JUNÍN,TARMA,LA UNIÓN,3,6.0,,703.0,8.534850640113799,,
120706,JUNÍN,TARMA,PALCA,1,1.0,,2182.0,0.4582951420714941,,
120706,JUNÍN,TARMA,PALCA,2,1.0,,2080.0,0.4807692307692308,,
120706,JUNÍN,TARMA,PALCA,3,1.0,,1124.0,0.889679715302491,,
120707,JUNÍN,TARMA,PALCAMAYO,2,1.0,,1126.0,0.8880994671403197,,
120707,JUNÍN,TARMA,PALCAMAYO,3,7.0,,858.0,8.158508158508159,,
120707,JUNÍN,TARMA,PALCAMAYO,5,1.0,,252.0,3.968253968253968,,
120708,JUNÍN,TARMA,SAN PEDRO DE CAJAS,2,2.0,,1074.0,1.86219739292365,,
120708,JUNÍN,TARMA,SAN PEDRO DE CAJAS,3,4.0,,915.0,4.371584699453552,,
120801,JUNÍN,YAULI,LA OROYA,2,13.0,,5415.0,2.4007386888273317,,
120801,JUNÍN,YAULI,LA OROYA,3,21.0,,3292.0,6.37910085054678,,
120801,JUNÍN,YAULI,LA OROYA,4,3.0,,591.0,5.076142131979695,,
120801,JUNÍN,YAULI,LA OROYA,5,1.0,,377.0,2.6525198938992043,,
120802,JUNÍN,YAULI,CHACAPALPA,3,2.0,,166.0,12.048192771084338,,
120803,JUNÍN,YAULI,HUAY-HUAY,2,1.0,,1075.0,0.930232558139535,,
120804,JUNÍN,YAULI,MARCAPOMACOCHA,2,1.0,,328.0,3.048780487804878,,
120805,JUNÍN,YAULI,MOROCOCHA,2,1.0,,2928.0,0.34153005464480873,,
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,1,5.0,,2825.0,1.7699115044247788,,
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,2,12.0,,3415.0,3.513909224011713,,
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,4,3.0,,390.0,7.6923076923076925,,
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,5,3.0,,298.0,10.06711409395973,,
120901,JUNÍN,CHUPACA,CHUPACA,1,1.0,,7772.0,0.12866700977869275,,
120901,JUNÍN,CHUPACA,CHUPACA,2,18.0,,7952.0,2.263581488933602,,
120901,JUNÍN,CHUPACA,CHUPACA,4,2.0,,1016.0,1.968503937007874,,
120901,JUNÍN,CHUPACA,CHUPACA,5,2.0,,809.0,2.472187886279357,,
120902,JUNÍN,CHUPACA,AHUAC,1,2.0,,2319.0,0.8624407072013799,,
120902,JUNÍN,CHUPACA,AHUAC,2,5.0,,2111.0,2.3685457129322596,,
120904,JUNÍN,CHUPACA,HUACHAC,3,1.0,,631.0,1.5847860538827259,,
120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,2,21.0,,4229.0,4.965712934499882,,
120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,3,36.0,,1756.0,20.50113895216401,,
120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,5,6.0,,232.0,25.862068965517242,,
120907,JUNÍN,CHUPACA,SAN JUAN DE JARPA,2,2.0,,779.0,2.567394094993581,,
120908,JUNÍN,CHUPACA,TRES DE DICIEMBRE,2,1.0,,974.0,1.026694045174538,,
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,1,33.0,,93639.0,0.3524172620382533,,
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,1,11.0,,78770.0,0.13964707375904534,,
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,3,63.0,,31897.0,1.9751073768692982,,
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,1,4.0,,12631.0,0.31668118122080596,,
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,2,44.0,,14775.0,2.9780033840947544,,
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,1,6.0,,25917.0,0.23150827642088204,,
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,1,9.0,,72702.0,0.12379301807378064,,
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,2,138.0,,81038.0,1.702904810089094,,
130106,LA LIBERTAD,TRUJILLO,LAREDO,1,1.0,,13825.0,0.07233273056057866,,
130106,LA LIBERTAD,TRUJILLO,LAREDO,2,29.0,,14750.0,1.9661016949152543,,
130106,LA LIBERTAD,TRUJILLO,LAREDO,3,21.0,,7767.0,2.7037466203167244,,
130107,LA LIBERTAD,TRUJILLO,MOCHE,1,3.0,,13706.0,0.21888224135415146,,
130107,LA LIBERTAD,TRUJILLO,MOCHE,2,26.0,,15462.0,1.681541844522054,,
130107,LA LIBERTAD,TRUJILLO,MOCHE,3,12.0,,6939.0,1.7293558149589277,,
130107,LA LIBERTAD,TRUJILLO,MOCHE,4,3.0,,1781.0,1.6844469399213924,,
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,2,16.0,,7919.0,2.0204571284253063,,
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,3,4.0,,3326.0,1.2026458208057726,,
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,4,3.0,,798.0,3.7593984962406015,,
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,5,2.0,,512.0,3.90625,,
130110,LA LIBERTAD,TRUJILLO,SIMBAL,4,3.0,,253.0,11.857707509881422,,
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,1,22.0,,22468.0,0.9791703756453624,,
130201,LA LIBERTAD,ASCOPE,ASCOPE,2,2.0,,2206.0,0.9066183136899365,,
130202,LA LIBERTAD,ASCOPE,CHICAMA,2,7.0,,5156.0,1.357641582622188,,
130202,LA LIBERTAD,ASCOPE,CHICAMA,3,2.0,,3387.0,0.5904930617065249,,
130202,LA LIBERTAD,ASCOPE,CHICAMA,5,1.0,,760.0,1.3157894736842104,,
130203,LA LIBERTAD,ASCOPE,CHOCOPE,2,3.0,,3276.0,0.9157509157509157,,
130203,LA LIBERTAD,ASCOPE,CHOCOPE,3,7.0,,2257.0,3.1014621178555606,,
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,3,1.0,,671.0,1.4903129657228018,,
130205,LA LIBERTAD,ASCOPE,PAIJAN,2,6.0,,9834.0,0.6101281269066504,,
130205,LA LIBERTAD,ASCOPE,PAIJAN,3,1.0,,4810.0,0.2079002079002079,,
130206,LA LIBERTAD,ASCOPE,RÁZURI,2,6.0,,3307.0,1.8143332325370425,,
130206,LA LIBERTAD,ASCOPE,RÁZURI,3,8.0,,1651.0,4.845548152634767,,
130206,LA LIBERTAD,ASCOPE,RÁZURI,4,2.0,,501.0,3.992015968063872,,
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,3,2.0,,4752.0,0.42087542087542085,,
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,4,1.0,,1224.0,0.8169934640522876,,
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,2,2.0,,9613.0,0.2080515967960054,,
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,3,4.0,,7169.0,0.5579578741804994,,
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,4,1.0,,1856.0,0.5387931034482758,,
130401,LA LIBERTAD,CHEPÉN,CHEPEN,1,10.0,,15488.0,0.6456611570247934,,
130401,LA LIBERTAD,CHEPÉN,CHEPEN,2,77.0,,16725.0,4.60388639760837,,
130402,LA LIBERTAD,CHEPÉN,PACANGA,1,1.0,,8337.0,0.11994722322178242,,
130402,LA LIBERTAD,CHEPÉN,PACANGA,2,5.0,,8584.0,0.5824790307548928,,
130402,LA LIBERTAD,CHEPÉN,PACANGA,3,1.0,,4118.0,0.24283632831471588,,
130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,2,3.0,,4296.0,0.6983240223463687,,
130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,3,2.0,,2481.0,0.8061265618702137,,
130504,LA LIBERTAD,JULCÁN,HUASO,2,1.0,,1882.0,0.5313496280552603,,
130504,LA LIBERTAD,JULCÁN,HUASO,3,1.0,,920.0,1.0869565217391304,,
130601,LA LIBERTAD,OTUZCO,OTUZCO,2,4.0,,9037.0,0.44262476485559366,,
130608,LA LIBERTAD,OTUZCO,MACHE,1,1.0,,1045.0,0.9569377990430622,,
130608,LA LIBERTAD,OTUZCO,MACHE,2,1.0,,894.0,1.1185682326621924,,
130608,LA LIBERTAD,OTUZCO,MACHE,3,1.0,,609.0,1.6420361247947455,,
130613,LA LIBERTAD,OTUZCO,SINSICAP,3,1.0,,1337.0,0.7479431563201197,,
130614,LA LIBERTAD,OTUZCO,USQUIL,3,1.0,,4080.0,0.24509803921568626,,
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,3,1.0,,3972.0,0.25176233635448136,,
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,4,1.0,,1164.0,0.8591065292096219,,
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,1,2.0,,14707.0,0.1359896647854763,,
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,2,13.0,,14777.0,0.8797455505176964,,
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,3,13.0,,8437.0,1.5408320493066257,,
130702,LA LIBERTAD,PACASMAYO,GUADALUPE,4,5.0,,2242.0,2.230151650312221,,
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,1,1.0,,10260.0,0.09746588693957114,,
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,3,7.0,,6296.0,1.1118170266836087,,
130705,LA LIBERTAD,PACASMAYO,SAN JOSÉ,1,5.0,,4219.0,1.1851149561507466,,
130705,LA LIBERTAD,PACASMAYO,SAN JOSÉ,2,11.0,,4128.0,2.6647286821705425,,
130705,LA LIBERTAD,PACASMAYO,SAN JOSÉ,3,2.0,,2576.0,0.7763975155279502,,
130801,LA LIBERTAD,PATAZ,TAYABAMBA,2,5.0,,4034.0,1.2394645513138325,,
130801,LA LIBERTAD,PATAZ,TAYABAMBA,3,1.0,,2299.0,0.43497172683775553,,
130804,LA LIBERTAD,PATAZ,HUANCASPATA,2,1.0,,1689.0,0.5920663114268797,,
130807,LA LIBERTAD,PATAZ,ONGON,1,1.0,,628.0,1.5923566878980893,,
130808,LA LIBERTAD,PATAZ,PARCOY,2,175.0,,9957.0,17.575574972381236,,
130808,LA LIBERTAD,PATAZ,PARCOY,3,56.0,,2597.0,21.563342318059302,,
130809,LA LIBERTAD,PATAZ,PATAZ,2,5.0,,4226.0,1.183151916706105,,
130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,2,4.0,,26912.0,0.14863258026159332,,
130901,LA LIBERTAD,SÁNCHEZ CARRIÓN,HUAMACHUCO,3,4.0,,9756.0,0.4100041000410004,,
130902,LA LIBERTAD,SÁNCHEZ CARRIÓN,CHUGAY,1,3.0,,8821.0,0.340097494615123,,
130906,LA LIBERTAD,SÁNCHEZ CARRIÓN,SANAGORAN,2,1.0,,4251.0,0.2352387673488591,,
130907,LA LIBERTAD,SÁNCHEZ CARRIÓN,SARIN,5,1.0,,282.0,3.5460992907801416,,
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,2,3.0,,6269.0,0.4785452225235285,,
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,3,4.0,,3360.0,1.1904761904761907,,
131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,2,1.0,,1626.0,0.6150061500615006,,
131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,2,1.0,,1925.0,0.5194805194805194,,
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,5,1.0,,169.0,5.9171597633136095,,
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,3,1.0,,2031.0,0.4923682914820286,,
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,2,1.0,,1004.0,0.9960159362549801,,
131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,2,1.0,,4738.0,0.21105951878429716,,
131101,LA LIBERTAD,GRAN CHIMÚ,CASCAS,3,1.0,,2989.0,0.33456005352960855,,
131201,LA LIBERTAD,VIRÚ,VIRU,1,6.0,,22325.0,0.2687569988801792,,
131201,LA LIBERTAD,VIRÚ,VIRU,2,43.0,,21524.0,1.9977699312395463,,
131201,LA LIBERTAD,VIRÚ,VIRU,3,11.0,,8099.0,1.3581923694283247,,
131201,LA LIBERTAD,VIRÚ,VIRU,4,1.0,,1845.0,0.5420054200542005,,
131201,LA LIBERTAD,VIRÚ,VIRU,5,1.0,,1266.0,0.7898894154818326,,
131202,LA LIBERTAD,VIRÚ,CHAO,1,4.0,,14414.0,0.2775079783543777,,
131202,LA LIBERTAD,VIRÚ,CHAO,2,88.0,,14437.0,6.0954491930456465,,
131202,LA LIBERTAD,VIRÚ,CHAO,3,18.0,,4233.0,4.252303330970943,,
131202,LA LIBERTAD,VIRÚ,CHAO,4,1.0,,812.0,1.2315270935960592,,
131202,LA LIBERTAD,VIRÚ,CHAO,5,2.0,,529.0,3.780718336483932,,
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,1,5.0,,2844.0,1.7580872011251758,,
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,2,19.0,,2746.0,6.919155134741442,,
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,3,4.0,,1157.0,3.4572169403630078,,
131203,LA LIBERTAD,VIRÚ,GUADALUPITO,5,3.0,,174.0,17.241379310344826,,
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,1,73.0,,86720.0,0.841789667896679,,
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,1,1.0,,6408.0,0.1560549313358302,,
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,2,10.0,,6335.0,1.5785319652722967,,
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,3,6.0,,4042.0,1.4844136566056407,,
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,5,2.0,,949.0,2.107481559536354,,
140103,LAMBAYEQUE,CHICLAYO,ETEN,1,3.0,,4522.0,0.6634232640424591,,
140103,LAMBAYEQUE,CHICLAYO,ETEN,2,29.0,,4295.0,6.752037252619324,,
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,2,4.0,,723.0,5.532503457814661,,
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,5,3.0,,191.0,15.706806282722512,,
140105,LAMBAYEQUE,CHICLAYO,JOSÉ LEONARDO ORTIZ,1,32.0,,55686.0,0.5746507201091836,,
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,1,13.0,,32298.0,0.4025017028918199,,
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,2,169.0,,35758.0,4.726215112702052,,
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,2,2.0,,3496.0,0.5720823798627003,,
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,3,1.0,,1999.0,0.5002501250625312,,
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,1,6.0,,12327.0,0.4867364322219518,,
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,1,5.0,,2704.0,1.849112426035503,,
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,2,10.0,,2780.0,3.5971223021582737,,
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,3,7.0,,2060.0,3.3980582524271843,,
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,4,4.0,,520.0,7.6923076923076925,,
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,5,3.0,,464.0,6.4655172413793105,,
140111,LAMBAYEQUE,CHICLAYO,PICSI,2,23.0,,6383.0,3.603321322262259,,
140111,LAMBAYEQUE,CHICLAYO,PICSI,4,9.0,,480.0,18.75,,
140111,LAMBAYEQUE,CHICLAYO,PICSI,5,3.0,,323.0,9.287925696594426,,
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,1,9.0,,17264.0,0.5213160333642262,,
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,2,65.0,,17775.0,3.6568213783403656,,
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,3,56.0,,8653.0,6.471743903848377,,
140113,LAMBAYEQUE,CHICLAYO,REQUE,2,11.0,,6001.0,1.8330278286952173,,
140113,LAMBAYEQUE,CHICLAYO,REQUE,4,4.0,,767.0,5.215123859191656,,
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,1,5.0,,5313.0,0.9410878976096367,,
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,5,2.0,,251.0,7.968127490039841,,
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,1,1.0,,4647.0,0.21519259737465032,,
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,2,3.0,,4797.0,0.6253908692933083,,
140116,LAMBAYEQUE,CHICLAYO,CAYALTI,4,7.0,,1179.0,5.937234944868533,,
140117,LAMBAYEQUE,CHICLAYO,PATAPO,2,6.0,,8244.0,0.727802037845706,,
140117,LAMBAYEQUE,CHICLAYO,PATAPO,3,8.0,,4952.0,1.6155088852988693,,
140117,LAMBAYEQUE,CHICLAYO,PATAPO,5,2.0,,985.0,2.0304568527918785,,
140118,LAMBAYEQUE,CHICLAYO,POMALCA,1,15.0,,8750.0,1.7142857142857142,,
140118,LAMBAYEQUE,CHICLAYO,POMALCA,2,63.0,,9007.0,6.994559786832464,,
140118,LAMBAYEQUE,CHICLAYO,POMALCA,3,29.0,,5545.0,5.229936880072136,,
140119,LAMBAYEQUE,CHICLAYO,PUCALA,1,2.0,,2807.0,0.7125044531528322,,
140119,LAMBAYEQUE,CHICLAYO,PUCALA,2,8.0,,2553.0,3.133568350959655,,
140119,LAMBAYEQUE,CHICLAYO,PUCALA,4,1.0,,607.0,1.6474464579901154,,
140120,LAMBAYEQUE,CHICLAYO,TUMAN,1,1.0,,9502.0,0.10524100189433803,,
140120,LAMBAYEQUE,CHICLAYO,TUMAN,2,26.0,,9903.0,2.625467030192871,,
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,1,44.0,,27769.0,1.5845007022219022,,
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,2,1.0,,475.0,2.1052631578947367,,
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,3,1.0,,227.0,4.405286343612335,,
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,1,1.0,,3523.0,0.2838489923360772,,
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,2,17.0,,2954.0,5.754908598510494,,
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,5,7.0,,473.0,14.799154334038054,,
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,1,1.0,,7439.0,0.1344266702513779,,
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,2,21.0,,6448.0,3.2568238213399505,,
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,4,4.0,,841.0,4.756242568370986,,
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,5,6.0,,754.0,7.957559681697613,,
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,1,2.0,,7277.0,0.2748385323622372,,
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,2,43.0,,6487.0,6.628641899182981,,
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,3,32.0,,3587.0,8.921103986618345,,
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,4,8.0,,958.0,8.35073068893528,,
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,1,2.0,,24102.0,0.08298066550493735,,
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,2,62.0,,17462.0,3.550566945367083,,
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,1,3.0,,12286.0,0.24418036789842096,,
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,2,34.0,,10893.0,3.12127054071422,,
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,4,10.0,,1413.0,7.077140835102618,,
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,1,3.0,,19880.0,0.15090543259557343,,
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,4,10.0,,2062.0,4.849660523763337,,
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,5,3.0,,1770.0,1.694915254237288,,
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,1,2.0,,3197.0,0.6255864873318737,,
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,2,28.0,,2673.0,10.475121586232696,,
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,4,7.0,,450.0,15.555555555555555,,
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,5,2.0,,371.0,5.3908355795148255,,
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,2,11.0,,3867.0,2.8445823635893457,,
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,3,12.0,,2272.0,5.28169014084507,,
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,5,5.0,,678.0,7.374631268436578,,
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSÉ,1,4.0,,7157.0,0.5588933910856504,,
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSÉ,2,12.0,,5747.0,2.088045937010614,,
